Start Date,End Date,Approving,Disapproving,Unsure/NoData,Year,Month
07/01/2009,2009-07-03,60,33,7,2009,7
06/30/2009,2009-07-02,62,31,7,2009,7
06/29/2009,2009-07-01,61,30,9,2009,7
06/28/2009,2009-06-30,63,30,7,2009,6
06/27/2009,2009-06-29,60,32,8,2009,6
06/26/2009,2009-06-28,59,34,7,2009,6
06/25/2009,2009-06-27,57,35,8,2009,6
06/24/2009,2009-06-26,59,33,8,2009,6
06/23/2009,2009-06-25,59,33,8,2009,6
06/22/2009,2009-06-24,61,32,7,2009,6
06/21/2009,2009-06-23,60,34,6,2009,6
06/20/2009,2009-06-22,60,33,7,2009,6
06/18/2009,2009-06-21,57,35,8,2009,6
06/17/2009,2009-06-20,57,35,8,2009,6
06/16/2009,2009-06-18,58,33,9,2009,6
06/15/2009,2009-06-17,61,32,7,2009,6
06/14/2009,2009-06-16,61,32,7,2009,6
06/13/2009,2009-06-15,62,30,8,2009,6
06/12/2009,2009-06-14,61,31,8,2009,6
06/11/2009,2009-06-13,62,30,8,2009,6
06/10/2009,2009-06-12,63,29,8,2009,6
06/09/2009,2009-06-11,61,31,8,2009,6
06/08/2009,2009-06-10,60,33,7,2009,6
06/07/2009,2009-06-09,59,34,7,2009,6
06/06/2009,2009-06-08,61,34,5,2009,6
06/05/2009,2009-06-07,62,32,6,2009,6
06/04/2009,2009-06-06,62,32,6,2009,6
06/03/2009,2009-06-05,62,31,7,2009,6
06/02/2009,2009-06-04,62,31,7,2009,6
06/01/2009,2009-06-03,63,30,7,2009,6
05/31/2009,2009-06-02,63,29,8,2009,6
05/30/2009,2009-06-01,64,30,6,2009,6
05/29/2009,2009-05-31,62,30,8,2009,5
05/28/2009,2009-05-30,63,30,7,2009,5
05/27/2009,2009-05-29,62,30,8,2009,5
05/26/2009,2009-05-28,64,29,7,2009,5
05/24/2009,2009-05-27,64,30,6,2009,5
05/23/2009,2009-05-26,65,28,7,2009,5
05/22/2009,2009-05-24,64,27,9,2009,5
05/21/2009,2009-05-23,64,27,9,2009,5
05/20/2009,2009-05-22,62,28,10,2009,5
05/19/2009,2009-05-21,64,30,6,2009,5
05/18/2009,2009-05-20,64,29,7,2009,5
05/17/2009,2009-05-19,65,29,6,2009,5
05/16/2009,2009-05-18,63,29,8,2009,5
05/15/2009,2009-05-17,64,28,8,2009,5
05/14/2009,2009-05-16,63,30,7,2009,5
05/13/2009,2009-05-15,65,28,7,2009,5
05/12/2009,2009-05-14,63,29,8,2009,5
05/11/2009,2009-05-13,64,28,8,2009,5
05/10/2009,2009-05-12,64,29,7,2009,5
05/09/2009,2009-05-11,65,29,6,2009,5
05/08/2009,2009-05-10,66,27,7,2009,5
05/07/2009,2009-05-09,66,28,6,2009,5
05/06/2009,2009-05-08,66,28,6,2009,5
05/05/2009,2009-05-07,66,28,6,2009,5
05/04/2009,2009-05-06,67,26,7,2009,5
05/03/2009,2009-05-05,66,27,7,2009,5
05/02/2009,2009-05-04,67,27,6,2009,5
05/01/2009,2009-05-03,67,27,6,2009,5
04/30/2009,2009-05-02,68,26,6,2009,5
04/29/2009,2009-05-01,67,28,5,2009,5
04/28/2009,2009-04-30,65,29,6,2009,4
04/27/2009,2009-04-29,63,31,6,2009,4
04/26/2009,2009-04-28,63,31,6,2009,4
04/25/2009,2009-04-27,63,31,6,2009,4
04/24/2009,2009-04-26,65,29,6,2009,4
04/23/2009,2009-04-25,65,29,6,2009,4
04/22/2009,2009-04-24,66,27,7,2009,4
04/21/2009,2009-04-23,65,28,7,2009,4
04/20/2009,2009-04-22,65,29,6,2009,4
04/19/2009,2009-04-21,64,28,8,2009,4
04/18/2009,2009-04-20,63,28,9,2009,4
04/17/2009,2009-04-19,63,28,9,2009,4
04/16/2009,2009-04-18,62,29,9,2009,4
04/15/2009,2009-04-17,61,31,8,2009,4
04/14/2009,2009-04-16,62,30,8,2009,4
04/13/2009,2009-04-15,62,30,8,2009,4
04/11/2009,2009-04-14,63,28,9,2009,4
04/10/2009,2009-04-13,62,29,9,2009,4
04/09/2009,2009-04-11,63,28,9,2009,4
04/08/2009,2009-04-10,62,28,10,2009,4
04/07/2009,2009-04-09,60,28,12,2009,4
04/06/2009,2009-04-08,59,29,12,2009,4
04/05/2009,2009-04-07,60,28,12,2009,4
04/04/2009,2009-04-06,61,28,11,2009,4
04/03/2009,2009-04-05,61,27,12,2009,4
04/02/2009,2009-04-04,62,27,11,2009,4
04/01/2009,2009-04-03,63,27,10,2009,4
03/31/2009,2009-04-02,62,28,10,2009,4
03/30/2009,2009-04-01,61,29,10,2009,4
03/29/2009,2009-03-31,60,29,11,2009,3
03/28/2009,2009-03-30,59,30,11,2009,3
03/27/2009,2009-03-29,60,30,10,2009,3
03/26/2009,2009-03-28,60,31,9,2009,3
03/25/2009,2009-03-27,62,29,9,2009,3
03/24/2009,2009-03-26,62,27,11,2009,3
03/23/2009,2009-03-25,62,29,9,2009,3
03/22/2009,2009-03-24,63,27,10,2009,3
03/21/2009,2009-03-23,63,27,10,2009,3
03/20/2009,2009-03-22,65,26,9,2009,3
03/19/2009,2009-03-21,65,26,9,2009,3
03/18/2009,2009-03-20,64,26,10,2009,3
03/17/2009,2009-03-19,62,27,11,2009,3
03/16/2009,2009-03-18,62,27,11,2009,3
03/15/2009,2009-03-17,61,28,11,2009,3
03/14/2009,2009-03-16,62,27,11,2009,3
03/13/2009,2009-03-15,61,28,11,2009,3
03/12/2009,2009-03-14,61,29,10,2009,3
03/11/2009,2009-03-13,61,28,11,2009,3
03/10/2009,2009-03-12,62,27,11,2009,3
03/09/2009,2009-03-11,63,27,10,2009,3
03/08/2009,2009-03-10,62,27,11,2009,3
03/07/2009,2009-03-09,62,26,12,2009,3
03/06/2009,2009-03-08,62,25,13,2009,3
03/05/2009,2009-03-07,62,26,12,2009,3
03/04/2009,2009-03-06,62,26,12,2009,3
03/03/2009,2009-03-05,62,28,10,2009,3
03/02/2009,2009-03-04,62,28,10,2009,3
03/01/2009,2009-03-03,61,28,11,2009,3
02/28/2009,2009-03-02,62,26,12,2009,3
02/27/2009,2009-03-01,63,25,12,2009,3
02/26/2009,2009-02-28,64,23,13,2009,2
02/25/2009,2009-02-27,67,21,12,2009,2
02/24/2009,2009-02-26,67,21,12,2009,2
02/23/2009,2009-02-25,65,21,14,2009,2
02/22/2009,2009-02-24,61,24,15,2009,2
02/21/2009,2009-02-23,59,25,16,2009,2
02/20/2009,2009-02-22,62,25,13,2009,2
02/18/2009,2009-02-20,63,24,13,2009,2
02/17/2009,2009-02-19,63,24,13,2009,2
02/16/2009,2009-02-18,62,25,13,2009,2
02/15/2009,2009-02-17,62,25,13,2009,2
02/14/2009,2009-02-16,62,25,13,2009,2
02/12/2009,2009-02-15,64,23,13,2009,2
02/11/2009,2009-02-14,66,21,13,2009,2
02/10/2009,2009-02-12,66,21,13,2009,2
02/09/2009,2009-02-11,64,21,15,2009,2
02/08/2009,2009-02-10,63,22,15,2009,2
02/07/2009,2009-02-09,63,23,14,2009,2
02/06/2009,2009-02-08,66,21,13,2009,2
02/05/2009,2009-02-07,64,22,14,2009,2
02/04/2009,2009-02-06,65,20,15,2009,2
02/03/2009,2009-02-05,63,21,16,2009,2
02/02/2009,2009-02-04,65,20,15,2009,2
02/01/2009,2009-02-03,65,20,15,2009,2
01/31/2009,2009-02-02,66,19,15,2009,2
01/30/2009,2009-02-01,66,19,15,2009,2
01/29/2009,2009-01-31,67,18,15,2009,1
01/28/2009,2009-01-30,67,17,16,2009,1
01/27/2009,2009-01-29,66,17,17,2009,1
01/26/2009,2009-01-28,64,17,19,2009,1
01/25/2009,2009-01-27,64,16,20,2009,1
01/24/2009,2009-01-26,65,15,20,2009,1
01/23/2009,2009-01-25,67,14,19,2009,1
01/22/2009,2009-01-24,69,13,18,2009,1
01/21/2009,2009-01-23,68,12,21,2009,1
